gid,handle,id,remote,type,variants,vendor
gid://shopify/Product/8394296820009,plum-x6,8394296820009,False,fruits,"[{'id': 45457783226665, 'price': 490000, 'name': 'Plum x6', 'public_title': None, 'sku': 'spfvfl1488'}]",Generic
gid://shopify/Product/8394164338985,stuffed-bun,8394164338985,False,fresh-snacks,"[{'id': 45456884629801, 'price': 25000, 'name': 'Stuffed Bun', 'public_title': None, 'sku': 'sppas8'}]",Spar
gid://shopify/Product/8394163978537,fruit-plait,8394163978537,False,fresh-snacks,"[{'id': 45456880992553, 'price': 25000, 'name': 'Fruit Plait', 'public_title': None, 'sku': 'sppas19'}]",Spar
gid://shopify/Product/8394163618089,jam-cookies,8394163618089,False,fresh-snacks,"[{'id': 45456878076201, 'price': 55000, 'name': 'Jam Cookies', 'public_title': None, 'sku': 'spxabc1075'}]",Spar
gid://shopify/Product/8394162700585,veg-sandwich,8394162700585,False,fresh-snacks,"[{'id': 45456871522601, 'price': 45000, 'name': 'Veg Sandwich', 'public_title': None, 'sku': 'spwxyz830'}]",Spar
gid://shopify/Product/8394162209065,ham-sandwich,8394162209065,False,fresh-snacks,"[{'id': 45456868835625, 'price': 60000, 'name': 'Ham Sandwich', 'public_title': None, 'sku': 'sppas25'}]",Spar
gid://shopify/Product/8394161815849,egg-sandwich,8394161815849,False,fresh-snacks,"[{'id': 45456866935081, 'price': 45000, 'name': 'Egg Sandwich', 'public_title': None, 'sku': 'spwxyz831'}]",Spar
gid://shopify/Product/8394161258793,cheese-plait,8394161258793,False,fresh-snacks,"[{'id': 45456864477481, 'price': 30000, 'name': 'Cheese Plait', 'public_title': None, 'sku': 'sppas18'}]",Spar
gid://shopify/Product/8394160898345,cinnamon-roll,8394160898345,False,fresh-snacks,"[{'id': 45456862085417, 'price': 57000, 'name': 'Cinnamon Roll', 'public_title': None, 'sku': 'sppas14'}]",Spar
gid://shopify/Product/8394160603433,tuna-sandwich,8394160603433,False,fresh-snacks,"[{'id': 45456859824425, 'price': 50000, 'name': 'Tuna Sandwich', 'public_title': None, 'sku': 'spwxyz832'}]",Spar
gid://shopify/Product/8394160341289,chicken-pizza,8394160341289,False,fresh-snacks,"[{'id': 45456857596201, 'price': 120000, 'name': 'Chicken Pizza', 'public_title': None, 'sku': 'spxspy2207'}]",Spar
gid://shopify/Product/8394164896041,scotch-egg,8394164896041,False,fresh-snacks,"[{'id': 45456888693033, 'price': 60000, 'name': 'Scotch Egg', 'public_title': None, 'sku': 'spwxyz867'}]",Spar
gid://shopify/Product/8394158571817,orange-cookies,8394158571817,False,fresh-snacks,"[{'id': 45456841474345, 'price': 75000, 'name': 'Orange Cookies', 'public_title': None, 'sku': 'spxabc1091'}]",Spar
gid://shopify/Product/8394158342441,coffee-cookies,8394158342441,False,fresh-snacks,"[{'id': 45456839901481, 'price': 55000, 'name': 'Coffee Cookies', 'public_title': None, 'sku': 'spxabc1090'}]",Spar
gid://shopify/Product/8394158080297,plain-tea-cake,8394158080297,False,fresh-snacks,"[{'id': 45456836329769, 'price': 80000, 'name': 'Plain Tea Cake', 'public_title': None, 'sku': 'spwxyz811'}]",Spar
gid://shopify/Product/8394157785385,chicken-burger,8394157785385,False,fresh-snacks,"[{'id': 45456834101545, 'price': 75000, 'name': 'Chicken Burger', 'public_title': None, 'sku': 'spwxyz834'}]",Spar
gid://shopify/Product/8394157424937,melting-moments,8394157424937,False,fresh-snacks,"[{'id': 45456830562601, 'price': 75000, 'name': 'Melting Moments', 'public_title': None, 'sku': 'spwxyz823'}]",Spar
gid://shopify/Product/8394157130025,chocolate-donut,8394157130025,False,fresh-snacks,"[{'id': 45456828301609, 'price': 30000, 'name': 'Chocolate Donut', 'public_title': None, 'sku': 'spwxyz845'}]",Spar
gid://shopify/Product/8394156933417,vanilla-cookies,8394156933417,False,fresh-snacks,"[{'id': 45456827089193, 'price': 75000, 'name': 'Vanilla Cookies', 'public_title': None, 'sku': 'spwxyz806'}]",Spar
gid://shopify/Product/8394156900649,coconut-cookies,8394156900649,False,fresh-snacks,"[{'id': 45456826859817, 'price': 75000, 'name': 'Coconut Cookies', 'public_title': None, 'sku': 'spwxyz825'}]",Spar
gid://shopify/Product/8394156802345,egg-shaped-cake,8394156802345,False,fresh-snacks,"[{'id': 45456826794281, 'price': 80000, 'name': 'Egg Shaped Cake', 'public_title': None, 'sku': 'spxspz1180'}]",Spar
gid://shopify/Product/8394156474665,quiche-lorraine,8394156474665,False,fresh-snacks,"[{'id': 45456824140073, 'price': 36000, 'name': 'Quiche Lorraine', 'public_title': None, 'sku': 'spwxyz853'}]",Spar
gid://shopify/Product/8394156015913,chicken-sandwich,8394156015913,False,fresh-snacks,"[{'id': 45456820142377, 'price': 50000, 'name': 'Chicken Sandwich', 'public_title': None, 'sku': 'spwxyz833'}]",Spar
gid://shopify/Product/8394159685929,vegetable-roll,8394159685929,False,fresh-snacks,"[{'id': 45456852877609, 'price': 130000, 'name': 'Vegetable Roll', 'public_title': None, 'sku': 'spwxyz837'}]",Spar
gid://shopify/Product/8394159358249,chicken-samosa,8394159358249,False,fresh-snacks,"[{'id': 45456847798569, 'price': 110000, 'name': 'Chicken Samosa', 'public_title': None, 'sku': 'sppas20'}]",Spar
gid://shopify/Product/8394155295017,assorted-strudel,8394155295017,False,fresh-snacks,"[{'id': 45456813883689, 'price': 40000, 'name': 'Assorted Strudel', 'public_title': None, 'sku': 'spwxyz851'}]",Spar
gid://shopify/Product/8394158932265,vegetable-puff,8394158932265,False,fresh-snacks,"[{'id': 45456844914985, 'price': 140000, 'name': 'Vegetable Puff', 'public_title': None, 'sku': 'sppas12'}]",Spar
gid://shopify/Product/8394154770729,slab-cake-sliced,8394154770729,False,fresh-snacks,"[{'id': 45456809722153, 'price': 80000, 'name': 'Slab Cake Sliced', 'public_title': None, 'sku': 'spwxyz815'}]",Spar
gid://shopify/Product/8394154639657,assorted-muffins,8394154639657,False,fresh-snacks,"[{'id': 45456809034025, 'price': 80000, 'name': 'Assorted Muffins', 'public_title': None, 'sku': 'spwxyz812'}]",Spar
gid://shopify/Product/8402932236585,spiceco-minced-onion-64-g,8402932236585,False,salt-spices,"[{'id': 45491081838889, 'price': 113000, 'name': 'Spiceco Minced Onion 64 g', 'public_title': None, 'sku': 'dbk4031'}]",Spiceco
gid://shopify/Product/8402932105513,tiger-ginger-powder-100-g,8402932105513,False,salt-spices,"[{'id': 45491081707817, 'price': 88500, 'name': 'Tiger Ginger Powder 100 g', 'public_title': None, 'sku': 'spxty2133'}]",Tiger
gid://shopify/Product/8402932007209,natco-ground-ginger-100-g,8402932007209,False,salt-spices,"[{'id': 45491081609513, 'price': 40000, 'name': 'Natco Ground Ginger 100 g', 'public_title': None, 'sku': 'spspnt2586'}]",Natco
gid://shopify/Product/8402931777833,euroma-curry-powder-500-g,8402931777833,False,salt-spices,"[{'id': 45491080659241, 'price': 420000, 'name': 'Euroma Curry Powder 500 g', 'public_title': None, 'sku': 'spar7873'}]",Euroma
gid://shopify/Product/8402931679529,bayara-curry-powder-200-g,8402931679529,False,salt-spices,"[{'id': 45491080560937, 'price': 78000, 'name': 'Bayara Curry Powder 200 g', 'public_title': None, 'sku': 'spar7853'}]",Bayara
gid://shopify/Product/8403113148713,heinz-oxtail-soup-400-g,8403113148713,False,soup,"[{'id': 45491517489449, 'price': 126500, 'name': 'Heinz Oxtail Soup 400 g', 'public_title': None, 'sku': 'spmtsc2270'}]",Heinz
gid://shopify/Product/8402931450153,everest-sabji-masala-50-g,8402931450153,False,salt-spices,"[{'id': 45491080134953, 'price': 37000, 'name': 'Everest Sabji Masala 50 g', 'public_title': None, 'sku': 'spxspz2043'}]",Everest
gid://shopify/Product/8402931384617,everest-meat-masala-100-g,8402931384617,False,salt-spices,"[{'id': 45491080102185, 'price': 79000, 'name': 'Everest Meat Masala 100 g', 'public_title': None, 'sku': 'spar4206'}]",Everest
gid://shopify/Product/8403111674153,batchelors-cup-a-soup-cream-of-mushroom-with-croutons-99-g,8403111674153,False,soup,"[{'id': 45491512279337, 'price': 206000, 'name': 'Batchelors Cup A Soup Cream of Mushroom With Croutons 99 g', 'public_title': None, 'sku': 'spsssu58'}]",Batchelors
gid://shopify/Product/8402931024169,bayara-cumin-powder-200-g,8402931024169,False,salt-spices,"[{'id': 45491078693161, 'price': 110000, 'name': 'Bayara Cumin Powder 200 g', 'public_title': None, 'sku': 'spar7871'}]",Bayara
gid://shopify/Product/8402930860329,bayara-cumin-powder-500-g,8402930860329,False,salt-spices,"[{'id': 45491078529321, 'price': 229000, 'name': 'Bayara Cumin Powder 500 g', 'public_title': None, 'sku': 'spar9508'}]",Bayara
gid://shopify/Product/8402930794793,cjh-cinnamon-powder-100-g,8402930794793,False,salt-spices,"[{'id': 45491078463785, 'price': 140000, 'name': 'CJH Cinnamon Powder 100 g', 'public_title': None, 'sku': 'dbk2301'}]",CJH
gid://shopify/Product/8402930532649,spiceco-chili-powder-85-g,8402930532649,False,salt-spices,"[{'id': 45491076694313, 'price': 189500, 'name': 'Spiceco Chili Powder 85 g', 'public_title': None, 'sku': 'dbk4024'}]",Spiceco
gid://shopify/Product/8402930401577,bayara-chili-powder-200-g,8402930401577,False,salt-spices,"[{'id': 45491076301097, 'price': 114500, 'name': 'Bayara Chili Powder 200 g', 'public_title': None, 'sku': 'spar7850'}]",Bayara
gid://shopify/Product/8402930073897,knorr-chinese-chilli-51-g,8402930073897,False,salt-spices,"[{'id': 45491074695465, 'price': 237000, 'name': 'Knorr Chinese Chilli 51 g', 'public_title': None, 'sku': 'spsssc358'}]",Knorr
gid://shopify/Product/8402929975593,spiceco-basil-leaves-35-g,8402929975593,False,salt-spices,"[{'id': 45491074564393, 'price': 113000, 'name': 'Spiceco Basil Leaves 35 g', 'public_title': None, 'sku': 'dbk4020'}]",Spiceco
gid://shopify/Product/8402929877289,black-seed-whole-cumin-30-g,8402929877289,False,salt-spices,"[{'id': 45491074335017, 'price': 36500, 'name': 'Black Seed - Whole (Cumin) 30 g', 'public_title': None, 'sku': 'oyingbo155'}]",Generic
gid://shopify/Product/8402929811753,ladoyin-chilli-pepper-80-g,8402929811753,False,salt-spices,"[{'id': 45491074302249, 'price': 36500, 'name': 'Ladoyin Chilli Pepper 80 g', 'public_title': None, 'sku': 'HUB10055'}]",Ladoyin
gid://shopify/Product/8402929647913,spar-turmeric-powder-200-g,8402929647913,False,salt-spices,"[{'id': 45491074007337, 'price': 252000, 'name': 'Spar Turmeric Powder 200 g', 'public_title': None, 'sku': 'spar7140'}]",Spar
gid://shopify/Product/8402929516841,spar-turmeric-powder-100-g,8402929516841,False,salt-spices,"[{'id': 45491073286441, 'price': 24000, 'name': 'Spar Turmeric Powder 100 g', 'public_title': None, 'sku': 'spar7877'}]",Spar
gid://shopify/Product/8402929451305,natco-saffron-1-g-bottle,8402929451305,False,salt-spices,"[{'id': 45491073220905, 'price': 255000, 'name': 'Natco Saffron 1 g (Bottle)', 'public_title': None, 'sku': 'spwxyz403'}]",Natco
gid://shopify/Product/8402929287465,natco-rosemary-bottle-25-g,8402929287465,False,salt-spices,"[{'id': 45491073057065, 'price': 77000, 'name': 'Natco Rosemary Bottle 25 g', 'public_title': None, 'sku': 'spspnt2600'}]",Natco
gid://shopify/Product/8402929123625,natco-paprika-bottle-100-g,8402929123625,False,salt-spices,"[{'id': 45491072762153, 'price': 100000, 'name': 'Natco Paprika Bottle 100 g', 'public_title': None, 'sku': 'spspnt2597'}]",Natco
gid://shopify/Product/8402929058089,everest-kitchen-king-100-g,8402929058089,False,salt-spices,"[{'id': 45491072696617, 'price': 79000, 'name': 'Everest Kitchen King 100 g', 'public_title': None, 'sku': 'spspot2757'}]",Everest
gid://shopify/Product/8402928861481,daily-fresh-mint-nana-50-g,8402928861481,False,salt-spices,"[{'id': 45491072270633, 'price': 68000, 'name': 'Daily Fresh Mint Nana 50 g', 'public_title': None, 'sku': 'nsparb65'}]",Daily Fresh
gid://shopify/Product/8402928763177,bayara-garlic-powder-200-g,8402928763177,False,salt-spices,"[{'id': 45491072172329, 'price': 82000, 'name': 'Bayara Garlic Powder 200 g', 'public_title': None, 'sku': 'spar7855'}]",Bayara
gid://shopify/Product/8402928697641,mdh-pani-puri-masala-100-g,8402928697641,False,salt-spices,"[{'id': 45491072106793, 'price': 66500, 'name': 'MDH Pani Puri Masala 100 g', 'public_title': None, 'sku': 'sparxyz1314'}]",MDH
gid://shopify/Product/8402928533801,everest-kasuri-methi-100-g,8402928533801,False,salt-spices,"[{'id': 45491071877417, 'price': 400000, 'name': 'Everest Kasuri Methi 100 g', 'public_title': None, 'sku': 'spar3138'}]",Everest
gid://shopify/Product/8402928402729,everest-garam-masala-100-g,8402928402729,False,salt-spices,"[{'id': 45491071123753, 'price': 79000, 'name': 'Everest Garam Masala 100 g', 'public_title': None, 'sku': 'spar3137'}]",Everest
gid://shopify/Product/8402928206121,everest-chaat-masala-100-g,8402928206121,False,salt-spices,"[{'id': 45491070435625, 'price': 74000, 'name': 'Everest Chaat Masala 100 g', 'public_title': None, 'sku': 'spspot2752'}]",Everest
gid://shopify/Product/8402945245481,moringa-leaves-10-g,8402945245481,False,salt-spices,"[{'id': 45491117818153, 'price': 317000, 'name': 'Moringa Leaves 10 g', 'public_title': None, 'sku': 'spxspz2058'}]",Generic
gid://shopify/Product/8402928042281,bayara-cinnamon-whole-40-g,8402928042281,False,salt-spices,"[{'id': 45491070271785, 'price': 64000, 'name': 'Bayara Cinnamon Whole 40 g', 'public_title': None, 'sku': 'spar7851'}]",Bayara
gid://shopify/Product/8402927911209,bayara-chili-crushed-200-g,8402927911209,False,salt-spices,"[{'id': 45491070042409, 'price': 109000, 'name': 'Bayara Chili Crushed 200 g', 'public_title': None, 'sku': 'spar7870'}]",Bayara
gid://shopify/Product/8402927845673,natco-crushed-chilli-100-g,8402927845673,False,salt-spices,"[{'id': 45491069976873, 'price': 57000, 'name': 'Natco Crushed Chilli 100 g', 'public_title': None, 'sku': 'spspnt2570'}]",Natco
gid://shopify/Product/8402927517993,knorr-chicken-powder-800-g,8402927517993,False,salt-spices,"[{'id': 45491068829993, 'price': 126500, 'name': 'Knorr Chicken Powder 800 g', 'public_title': None, 'sku': 'spx00730'}]",Knorr
gid://shopify/Product/8402942820649,shan-nihari-mix-60-g,8402942820649,False,salt-spices,"[{'id': 45491114606889, 'price': 61000, 'name': 'Shan Nihari Mix 60 g', 'public_title': None, 'sku': 'dbk2310'}]",Shan
gid://shopify/Product/8402927157545,la-flor-basil-leaves-141-g,8402927157545,False,salt-spices,"[{'id': 45491067289897, 'price': 315500, 'name': 'La Flor Basil Leaves 141 g', 'public_title': None, 'sku': 'dbk2275'}]",La Flor
gid://shopify/Product/8402942296361,trs-fennel-seed-100-g,8402942296361,False,salt-spices,"[{'id': 45491113558313, 'price': 428500, 'name': 'TRS Fennel Seed 100 g', 'public_title': None, 'sku': 'spsptr2642'}]",TRS
gid://shopify/Product/8402926895401,deepak-anardana-whole-50-g,8402926895401,False,salt-spices,"[{'id': 45491066175785, 'price': 42000, 'name': 'Deepak Anardana Whole 50 g', 'public_title': None, 'sku': 'spxty3202'}]",Deepak
gid://shopify/Product/8402926829865,daily-fresh-anardana-100-g,8402926829865,False,salt-spices,"[{'id': 45491066110249, 'price': 62500, 'name': 'Daily Fresh Anardana 100 g', 'public_title': None, 'sku': 'spx00718'}]",Daily Fresh
gid://shopify/Product/8402926600489,ladoyin-ground-ginger-80-g,8402926600489,False,salt-spices,"[{'id': 45491065487657, 'price': 36500, 'name': 'Ladoyin Ground Ginger 80 g', 'public_title': None, 'sku': 'HBMT422'}]",Ladoyin
gid://shopify/Product/8402926469417,kania-ground-turmeric-45-g,8402926469417,False,salt-spices,"[{'id': 45491065356585, 'price': 36500, 'name': 'Kania Ground Turmeric 45 g', 'public_title': None, 'sku': 'HBMT226'}]",Kania
gid://shopify/Product/8402926338345,abido-cinnamon-powder-50-g,8402926338345,False,salt-spices,"[{'id': 45491064602921, 'price': 36500, 'name': 'Abido Cinnamon Powder 50 g', 'public_title': None, 'sku': 'alt2120'}]",Abido Spices
gid://shopify/Product/8402926272809,fenugreek-seed-whole-30-g,8402926272809,False,salt-spices,"[{'id': 45491064537385, 'price': 36500, 'name': 'Fenugreek Seed - Whole 30 g', 'public_title': None, 'sku': 'oyingbo153'}]",Generic
gid://shopify/Product/8402926076201,magic-time-spice-basil-28-g,8402926076201,False,salt-spices,"[{'id': 45491064340777, 'price': 36500, 'name': 'Magic Time Spice Basil 28 g', 'public_title': None, 'sku': 'hubmt153'}]",Magic Time
gid://shopify/Product/8402925945129,mr-spices-mixed-spices-25-g,8402925945129,False,salt-spices,"[{'id': 45491064209705, 'price': 36500, 'name': 'Mr Spices Mixed Spices 25 g', 'public_title': None, 'sku': 'hubmt132'}]",Mr Spices
gid://shopify/Product/8402925846825,tiger-turmeric-powder-100-g,8402925846825,False,salt-spices,"[{'id': 45491063914793, 'price': 20500, 'name': 'Tiger Turmeric Powder 100 g', 'public_title': None, 'sku': 'sprnw701'}]",tiger
gid://shopify/Product/8402942165289,tiger-curry-gold-50-g,8402942165289,False,salt-spices,"[{'id': 45491113066793, 'price': 43000, 'name': 'Tiger Curry Gold 50 g', 'public_title': None, 'sku': 'spxty2132'}]",Tiger
gid://shopify/Product/8402925650217,natco-turmeric-powder-100-g,8402925650217,False,salt-spices,"[{'id': 45491063619881, 'price': 195000, 'name': 'Natco Turmeric Powder 100 g', 'public_title': None, 'sku': 'spspnt2610'}]",Natco
gid://shopify/Product/8402940756265,heinz-beef-broth-400-g,8402940756265,False,salt-spices,"[{'id': 45491109658921, 'price': 121500, 'name': 'Heinz Beef Broth 400 g', 'public_title': None, 'sku': 'spar7874'}]",Heinz
gid://shopify/Product/9846477816105,tesco-finest-decaffeinated-accordo-coffee-capsules-54-g,9846477816105,False,coffee,"[{'id': 51372422496553, 'price': 1347000, 'name': 'Tesco Finest Decaffeinated Accordo Coffee Capsules 54 g', 'public_title': None, 'sku': 'spmtsc5584'}]",Tesco
gid://shopify/Product/9846477881641,tesco-finest-decaffeinated-colombian-coffee-beans-227-g,9846477881641,False,coffee,"[{'id': 51372422725929, 'price': 1940000, 'name': 'Tesco Finest Decaffeinated Colombian Coffee Beans 227 g', 'public_title': None, 'sku': 'spmtsc5585'}]",Tesco
gid://shopify/Product/9846477979945,tesco-finest-decaffeinated-colombian-ground-coffee-227-g,9846477979945,False,coffee,"[{'id': 51372422988073, 'price': 1940000, 'name': 'Tesco Finest Decaffeinated Colombian Ground Coffee 227 g', 'public_title': None, 'sku': 'spmtsc5586'}]",Tesco
gid://shopify/Product/9846478012713,tesco-finest-decaffeinated-earl-grey-tea-bags-50-pack-125-g,9846478012713,False,tea,"[{'id': 51372423217449, 'price': 1260500, 'name': 'Tesco Finest Decaffeinated Earl Grey Tea Bags 50 Pack 125 g', 'public_title': None, 'sku': 'spmtsc5587'}]",Tesco
gid://shopify/Product/9846478143785,tesco-finest-earl-grey-leaf-125-g,9846478143785,False,tea,"[{'id': 51372423610665, 'price': 1260500, 'name': 'Tesco Finest Earl Grey Leaf 125 g', 'public_title': None, 'sku': 'spmtsc5588'}]",Tesco
gid://shopify/Product/9846478438697,tesco-finest-fair-trade-colombian-supremo-beans-227-g,9846478438697,False,coffee,"[{'id': 51372424986921, 'price': 1940000, 'name': 'Tesco Finest Fair Trade Colombian Supremo Beans 227 g', 'public_title': None, 'sku': 'spmtsc5591'}]",Tesco
gid://shopify/Product/9846478504233,tesco-finest-fair-trade-colombian-supremo-ground-coffee-227-g,9846478504233,False,coffee,"[{'id': 51372425216297, 'price': 1940000, 'name': 'Tesco Finest Fair Trade Colombian Supremo Ground Coffee 227 g', 'public_title': None, 'sku': 'spmtsc5592'}]",Tesco
gid://shopify/Product/9846478569769,tesco-finest-fairtrade-colombian-supremo-roasted-coffee-beans-750-g,9846478569769,False,coffee,"[{'id': 51372425478441, 'price': 5415000, 'name': 'Tesco Finest Fairtrade Colombian Supremo Roasted Coffee Beans 750 g', 'public_title': None, 'sku': 'spmtsc5593'}]",Tesco
